tss_id	start	stop	strand	name	source	condition	HT	classic	prediction	orientation	type	alt_id
CTSS195	20859	20859	+	rpsT	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_233,HT_Storz_234
CTSS196	20898	20898	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_43
CTSS197	20910	20910	-	rpsT	Morett,Palsson	triphosphate_enrichment,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	InSense	TSS	HT_Morett_56,HT_Palsson_44,HT_Palsson_45,HT_Palsson_46,HT_Palsson_47
CTSS198	20984	20984	+	Wade_p27,yaaY,rpsT	Wade,Storz,Palsson	LB_2.0,M63_0.4,glutamine_nitrogen	1	0	0	upstream/sense,intragenic/antisense	TSS	Wade_p27,HT_Storz_235,HT_Storz_236,HT_Storz_237,HT_Storz_238,HT_Palsson_48
CTSS199	20986	20986	+	Wade_p28	Wade	NA	1	0	0	NA	TSS	Wade_p28
CTSS200	21006	21006	+	Wade_p29	Wade	NA	1	0	0	NA	TSS	Wade_p29
CTSS201	21007	21007	+	rpsT,yaaY	Storz,Palsson	M63_0.4,LB_0.4,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	intragenic/antisense,upstream/sense	TSS	HT_Storz_239,HT_Storz_240,HT_Storz_241,HT_Storz_242,HT_Palsson_49,HT_Palsson_50,HT_Palsson_51,HT_Palsson_52
CTSS202	21020	21020	-	rpsT	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_57
CTSS203	21045	21045	-	rpsT	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_58
CTSS204	21094	21094	-	rpsT	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_59
CTSS205	21098	21098	-	rpsT	Morett,Palsson	triphosphate_enrichment,stationary_phase,glutamine_nitrogen	1	0	0	UpSense	TSS	HT_Morett_60,HT_Palsson_53,HT_Palsson_54
CTSS206	21112	21112	-	rpsT	Morett,Palsson	triphosphate_enrichment,stationary_phase	1	0	0	UpSense	TSS	HT_Morett_61,HT_Palsson_55
CTSS207	21113	21113	+	rpsT,yaaY	Storz	LB_2.0	1	0	0	upstream/antisense,upstream/sense	TSS	HT_Storz_243,HT_Storz_244
CTSS208	21114	21114	-	rpsT	Morett	454_data	1	0	0	NA	TSS	HT_Morett_62
CTSS209	21117	21117	-	b0023,b0023,b0022,b0021	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_27,HT_Yan_28,HT_Yan_29
CTSS210	21118	21118	-	NA	Palsson	exponential_phase,stationary_phase	1	0	0	NA	TSS	HT_Palsson_56,HT_Palsson_57
CTSS211	21120	21120	-	rpsT,rpsTp2	Morett,RegulonDB	triphosphate_enrichment	1	1	0	UpSense	TSS	HT_Morett_63,ECK120015408
CTSS212	21124	21124	-	Wade_p2533	Wade	NA	1	0	0	NA	TSS	Wade_p2533
CTSS213	21125	21125	-	Wade_p2534	Wade	NA	1	0	0	NA	TSS	Wade_p2534
CTSS214	21155	21155	-	rpsT	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_64
CTSS215	21157	21157	-	rpsT	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_65
CTSS216	21159	21159	-	rpsT	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_66
CTSS217	21207	21207	-	rpsT,yaaY,b0023,b0023,b0022,b0021	Morett,Storz,Yan,Palsson	454_data,LB_2.0,M63_0.4,LB_0.4,M9,Rich,stationary_phase,glutamine_nitrogen	1	0	0	intragenic/antisense,upstream/sense	TSS	HT_Morett_67,HT_Storz_245,HT_Storz_246,HT_Storz_247,HT_Storz_248,HT_Storz_249,HT_Storz_250,HT_Yan_30,HT_Yan_31,HT_Yan_32,HT_Palsson_58,HT_Palsson_59
CTSS218	21208	21208	-	rpsT	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_68
CTSS219	21210	21210	-	rpsT,rpsTp1	Morett,RegulonDB	RACE_data	1	1	0	NA	TSS	HT_Morett_69,ECK120015407
CTSS220	21213	21213	-	Wade_p2535	Wade	NA	1	0	0	NA	TSS	Wade_p2535
CTSS221	21382	21382	+	b0024,b0025,b0026,b0027	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_33,HT_Yan_34
CTSS222	21383	21383	+	ribF,yaaY,ribFp	Morett,Storz,Palsson,RegulonDB	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase,Sigma70	1	1	0	UpSense,upstream/sense,intragenic/sense	TSS	HT_Morett_70,HT_Storz_251,HT_Storz_252,HT_Storz_253,HT_Storz_254,HT_Storz_255,HT_Storz_256,HT_Palsson_60,HT_Palsson_61,ECK120016956
CTSS223	21555	21555	+	b0025,b0026,b0027	Yan	M9	1	0	0	NA	TSS	HT_Yan_35
CTSS224	21556	21556	+	Wade_p30	Wade	NA	1	0	0	NA	TSS	Wade_p30
CTSS225	21771	21771	+	Wade_p31	Wade	NA	1	0	0	NA	TSS	Wade_p31
CTSS226	21833	21833	+	ileSp1	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120030653
CTSS227	21834	21834	+	ribF,b0025,b0026,b0027	Morett,Yan	triphosphate_enrichment,M9,Rich	1	0	0	InSense	TSS	HT_Morett_71,HT_Yan_36,HT_Yan_37
CTSS228	21835	21835	+	ribF	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_257,HT_Storz_258,HT_Storz_259
CTSS229	21837	21837	+	Wade_p32	Wade	NA	1	0	0	NA	TSS	Wade_p32
CTSS230	22024	22024	+	ileS	Morett	454_data	1	0	0	NA	TSS	HT_Morett_72
CTSS231	22034	22034	+	ileS,ileSp2	Morett,RegulonDB	454_data	1	1	0	NA	TSS	HT_Morett_73,ECK120030654
CTSS232	22220	22220	+	ribF	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_74
CTSS233	22222	22222	+	ribF	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_75
CTSS234	22228	22228	+	ribF,b0025,b0026,b0027,b0028	Morett,Yan	triphosphate_enrichment,M9	1	0	0	InSense	TSS	HT_Morett_76,HT_Yan_38
CTSS235	22229	22229	+	ileS,ribF,ileSp3	Storz,RegulonDB	LB_2.0,M63_0.4,LB_0.4,Sigma32	1	1	0	upstream/sense,intragenic/sense	TSS	HT_Storz_260,HT_Storz_261,HT_Storz_262,HT_Storz_263,HT_Storz_264,HT_Storz_265,ECK120033608
CTSS236	22244	22244	+	ileS	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_77
CTSS237	22262	22262	+	ileS	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_78
CTSS238	22279	22279	+	ileS	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_79
CTSS239	22306	22306	+	ileS	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_80
CTSS240	22368	22368	+	b0026,b0027,b0026,b0027,b0028,b0029	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_39,HT_Yan_40
CTSS241	22371	22371	+	ileS	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_81
CTSS242	22707	22707	-	ileS	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_266
CTSS243	23007	23007	+	ileS	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_82
CTSS244	23116	23116	+	ileS	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_267,HT_Storz_268,HT_Storz_269
CTSS245	23267	23267	+	ileS	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_270,HT_Storz_271,HT_Storz_272
CTSS246	23888	23888	+	ileS	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_83
CTSS247	24198	24198	+	ileS	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_84
CTSS248	24243	24243	+	ileS	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_85
CTSS249	24351	24351	+	ileS	Storz	LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_273
CTSS250	24709	24709	+	ileS	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_86
CTSS251	24918	24918	+	ileS	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_87
CTSS252	25013	25013	+	b0026,b0027,b0028,b0029	Yan	M9	1	0	0	NA	TSS	HT_Yan_41
CTSS253	25014	25014	+	Wade_p33,lspA,ileS,lspAp	Wade,Storz,RegulonDB	LB_2.0,M63_0.4,LB_0.4,Sigma70	1	1	0	upstream/sense,intragenic/sense	TSS	Wade_p33,HT_Storz_274,HT_Storz_275,HT_Storz_276,HT_Storz_277,HT_Storz_278,HT_Storz_279,ECK120029295
CTSS254	25016	25016	+	Wade_p34	Wade	NA	1	0	0	NA	TSS	Wade_p34
CTSS255	25100	25100	+	lspA	Morett	454_data	1	0	0	NA	TSS	HT_Morett_88
CTSS256	25191	25191	+	ileS	Morett	454_data	1	0	0	NA	TSS	HT_Morett_89
CTSS257	25344	25344	-	Wade_p2536,lspA	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	Wade_p2536,HT_Storz_280,HT_Storz_281,HT_Storz_282
CTSS258	26450	26450	+	ispH	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_283
CTSS259	26476	26476	-	ispH	Storz	LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_284
CTSS260	27024	27024	+	rihC,ispH	Storz	LB_2.0,M63_0.4	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_285,HT_Storz_286,HT_Storz_287,HT_Storz_288
CTSS261	27114	27114	+	ispH,rihC	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_289,HT_Storz_290,HT_Storz_291,HT_Storz_292,HT_Storz_293,HT_Storz_294
CTSS262	27263	27263	+	rihC,b0030,b0031,b0030	Morett,Storz,Yan	triphosphate_enrichment,454_data,LB_2.0,LB_0.4,M9,Rich	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_90,HT_Morett_91,HT_Storz_295,HT_Storz_296,HT_Yan_42,HT_Yan_43,HT_Yan_44
CTSS263	27264	27264	+	rihC	Morett	454_data	1	0	0	NA	TSS	HT_Morett_92
CTSS264	27727	27727	-	Wade_p2537	Wade	NA	1	0	0	NA	TSS	Wade_p2537
CTSS265	28147	28147	+	NA	Palsson	stationary_phase,glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_62,HT_Palsson_63
CTSS266	28165	28165	+	NA	Palsson	stationary_phase,heat_shock	1	0	0	NA	TSS	HT_Palsson_64,HT_Palsson_65
CTSS267	28287	28287	+	dapB,b0031	Morett,Storz,Yan,Palsson	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,M9,Rich,stationary_phase	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_93,HT_Storz_297,HT_Storz_298,HT_Storz_299,HT_Yan_45,HT_Yan_46,HT_Palsson_66
CTSS268	28288	28288	+	dapBp2	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120030657
CTSS269	28293	28293	+	dapB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_94
CTSS270	28342	28342	+	b0031	Yan	M9	1	0	0	NA	TSS	HT_Yan_47
CTSS271	28343	28343	+	dapB,dapBp1	Morett,Palsson,RegulonDB	triphosphate_enrichment,exponential_phase,Sigma70	1	1	0	UpSense	TSS	HT_Morett_95,HT_Palsson_67,ECK120010274
CTSS272	29030	29030	+	dapB	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_300
CTSS273	29034	29034	+	dapB	Storz	M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_301
CTSS274	29062	29062	+	dapB	Storz	LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_302
CTSS275	29129	29129	+	dapB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_303,HT_Storz_304,HT_Storz_305
CTSS276	29483	29483	-	NA	Storz	LB_2.0,M63_0.4	1	0	0	NA	TSS	HT_Storz_306,HT_Storz_307
CTSS277	29550	29550	+	b0032,b0033	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_48,HT_Yan_49
CTSS278	29551	29551	+	Wade_p35,carA,carAp1	Wade,Storz,Palsson,RegulonDB	LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase,Sigma70	1	1	0	upstream/sense	TSS	Wade_p35,HT_Storz_308,HT_Storz_309,HT_Storz_310,HT_Palsson_68,HT_Palsson_69,ECK120010176
CTSS279	29555	29555	+	carA	Morett	454_data	1	0	0	NA	TSS	HT_Morett_96
CTSS280	29619	29619	+	carAp2	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120010111
CTSS281	29620	29620	+	b0032,b0033	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_50,HT_Yan_51
CTSS282	29767	29767	-	carA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_311,HT_Storz_312,HT_Storz_313
CTSS283	30344	30344	+	carA	Morett	454_data	1	0	0	NA	TSS	HT_Morett_97
CTSS284	31586	31586	-	carB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_314,HT_Storz_315,HT_Storz_316
CTSS285	31596	31596	+	carB	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_98
CTSS286	31603	31603	+	carB	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_99
CTSS287	32607	32607	-	carB	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_317,HT_Storz_318
CTSS288	34027	34027	-	carB	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_319,HT_Storz_320
CTSS289	34045	34045	+	caiF	Storz	LB_2.0,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_321,HT_Storz_322
CTSS290	34216	34216	+	caiF	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_100
CTSS291	34218	34218	+	caiF,caiFp	Morett,Storz,RegulonDB	triphosphate_enrichment,LB_2.0,Sigma70	1	1	0	UpSense,upstream/sense	TSS	HT_Morett_101,HT_Storz_323,ECK120010686
CTSS292	34489	34489	+	Wade_p36	Wade	NA	1	0	0	NA	TSS	Wade_p36
CTSS293	34492	34492	+	caiF	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_324
CTSS294	34503	34503	+	caiF	Storz	M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_325
CTSS295	34705	34705	+	caiE	Storz	M63_0.4	1	0	0	downstream/antisense	TSS	HT_Storz_326
CTSS296	34756	34756	+	caiE	Storz	LB_2.0,LB_0.4	1	0	0	downstream/antisense	TSS	HT_Storz_327,HT_Storz_328
CTSS297	34907	34907	+	caiE	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_329,HT_Storz_330
CTSS298	34913	34913	-	Wade_p2538,caiE	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p2538,HT_Storz_331,HT_Storz_332,HT_Storz_333
CTSS299	36161	36161	+	caiD	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_334,HT_Storz_335,HT_Storz_336
CTSS300	37454	37454	-	caiC	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_337
CTSS301	37479	37479	+	caiC	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_338,HT_Storz_339
CTSS302	38400	38400	-	caiB	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_102
CTSS303	39507	39507	-	b0039,b0038,b0037	Yan	Rich	1	0	0	NA	TSS	HT_Yan_52
CTSS304	39939	39939	-	caiA,b0039,b0038,b0037	Storz,Yan	LB_2.0,M63_0.4,LB_0.4,M9,Rich	1	0	0	intragenic/sense	TSS	HT_Storz_340,HT_Storz_341,HT_Storz_342,HT_Yan_53,HT_Yan_54
CTSS305	39952	39952	+	caiA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_343,HT_Storz_344
CTSS306	40935	40935	-	caiT	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_345,HT_Storz_346,HT_Storz_347
CTSS307	40941	40941	-	caiT	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_348,HT_Storz_349
CTSS308	41205	41205	-	caiT	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_350
CTSS309	41748	41748	-	caiT	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_351,HT_Storz_352,HT_Storz_353
CTSS310	42037	42037	-	caiTp	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120010472
CTSS311	42324	42324	+	b0041,b0042,b0043,b0044,b0045,b0041,b0042,b0043,b0044	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_55,HT_Yan_56
CTSS312	42325	42325	+	fixAp	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120010687
CTSS313	42510	42510	+	fixA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_354,HT_Storz_355,HT_Storz_356
CTSS314	44059	44059	+	fixB,fixC	Storz	LB_2.0	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_357,HT_Storz_358
CTSS315	44061	44061	+	fixC,fixB	Storz	M63_0.4,LB_0.4	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_359,HT_Storz_360,HT_Storz_361,HT_Storz_362
CTSS316	45860	45860	+	yaaU	Storz	LB_2.0,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_363,HT_Storz_364
CTSS317	46052	46052	+	yaaU	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_365,HT_Storz_366
CTSS318	46141	46141	-	yaaU	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_367,HT_Storz_368
CTSS319	46988	46988	-	yaaU	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_369,HT_Storz_370
CTSS320	47181	47181	+	kefF	Storz	LB_2.0	1	0	0	upstream/sense	TSS	HT_Storz_371
CTSS321	47211	47211	+	kefF	Storz	LB_2.0	1	0	0	upstream/sense	TSS	HT_Storz_372
CTSS322	47214	47214	+	b0046,b0047,b0046,b0047,b0048	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_57,HT_Yan_58
CTSS323	47215	47215	+	kefF	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_103
CTSS324	47257	47257	+	kefF	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_373
CTSS325	47815	47815	-	kefF,kefC	Storz	LB_2.0	1	0	0	downstream/antisense,intragenic/antisense	TSS	HT_Storz_374,HT_Storz_375
CTSS326	47965	47965	-	kefC	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_376,HT_Storz_377,HT_Storz_378
CTSS327	48927	48927	+	Wade_p37	Wade	NA	1	0	0	NA	TSS	Wade_p37
CTSS328	49104	49104	+	kefC	Storz	LB_2.0	1	0	0	intragenic/sense	TSS	HT_Storz_379
CTSS329	49116	49116	+	kefC	Storz	M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_380
CTSS330	49238	49238	-	kefC	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_381,HT_Storz_382,HT_Storz_383
CTSS331	49788	49788	+	folA	Storz	LB_2.0	1	0	0	upstream/sense	TSS	HT_Storz_384
CTSS332	49798	49798	+	b0048	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_59,HT_Yan_60
CTSS333	49799	49799	+	Wade_p38,folA,folAp	Wade,Morett,RegulonDB	triphosphate_enrichment,Sigma70	1	1	0	UpSense	TSS	Wade_p38,HT_Morett_104,ECK120010276
CTSS334	50322	50322	+	apaH	Storz	M63_0.4,LB_0.4	1	0	0	downstream/antisense	TSS	HT_Storz_385,HT_Storz_386
CTSS335	50459	50459	-	apaH	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_387,HT_Storz_388,HT_Storz_389
CTSS336	50477	50477	+	apaH	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_390,HT_Storz_391
CTSS337	50556	50556	-	apaH	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_392,HT_Storz_393,HT_Storz_394
CTSS338	50573	50573	+	apaH	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_395
CTSS339	51193	51193	+	Wade_p39,apaG,apaH	Wade,Storz	LB_2.0,M63_0.4	1	0	0	downstream/antisense,intragenic/antisense	TSS	Wade_p39,HT_Storz_396,HT_Storz_397,HT_Storz_398,HT_Storz_399
CTSS340	51949	51949	-	Wade_p2539,rsmA	Wade,Storz	M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p2539,HT_Storz_400,HT_Storz_401
CTSS341	51950	51950	-	Wade_p2540	Wade	NA	1	0	0	NA	TSS	Wade_p2540
CTSS342	51998	51998	-	rsmA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_105
CTSS343	52034	52034	-	rsmA,apaGp	Morett,Storz,Palsson,RegulonDB	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	1	0	InSense,intragenic/sense	TSS	HT_Morett_106,HT_Storz_402,HT_Storz_403,HT_Storz_404,HT_Palsson_70,HT_Palsson_71,HT_Palsson_72,HT_Palsson_73,ECK120010072
CTSS344	52035	52035	-	Wade_p2541	Wade	NA	1	0	0	NA	TSS	Wade_p2541
CTSS345	52036	52036	-	Wade_p2542	Wade	NA	1	0	0	NA	TSS	Wade_p2542
CTSS346	52194	52194	-	rsmA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_107
CTSS347	52478	52478	-	rsmA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_108
CTSS348	52548	52548	-	rsmA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_109
CTSS349	52587	52587	-	pdxA,rsmA,b0052,b0051,b0050,b0049	Morett,Storz,Yan,Palsson	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,M9,Rich,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	InSense,intragenic/sense,upstream/sense	TSS	HT_Morett_110,HT_Storz_405,HT_Storz_406,HT_Storz_407,HT_Storz_408,HT_Storz_409,HT_Storz_410,HT_Yan_61,HT_Yan_62,HT_Palsson_74,HT_Palsson_75,HT_Palsson_76,HT_Palsson_77
CTSS350	52588	52588	-	rsmAp	RegulonDB	NA	0	1	0	NA	TSS	ECK120010070
CTSS351	53090	53090	-	pdxA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_411,HT_Storz_412
CTSS352	53139	53139	+	pdxA	Storz	LB_2.0,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_413,HT_Storz_414
CTSS353	53776	53776	-	surA	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_415,HT_Storz_416
CTSS354	53824	53824	-	Wade_p2543,surA	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p2543,HT_Storz_417,HT_Storz_418,HT_Storz_419
CTSS355	53904	53904	-	surA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_111
CTSS356	53905	53905	+	surA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_420,HT_Storz_421,HT_Storz_422
CTSS357	54275	54275	-	surA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_112
CTSS358	54363	54363	-	surA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_113
CTSS359	54605	54605	-	surA	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_114
CTSS360	54746	54746	-	surA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_115
CTSS361	54754	54754	-	surA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_116
CTSS362	54762	54762	-	surA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_117
CTSS363	54765	54765	-	surA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_118
CTSS364	54788	54788	+	lptD,surA	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense,upstream/antisense	TSS	HT_Storz_423,HT_Storz_424,HT_Storz_425,HT_Storz_426
CTSS365	54884	54884	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_119
CTSS366	54995	54995	+	lptD	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_427,HT_Storz_428
CTSS367	55120	55120	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_120
CTSS368	55146	55146	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_121
CTSS369	55210	55210	-	b0054,b0053,b0052	Yan	M9	1	0	0	NA	TSS	HT_Yan_63
CTSS370	55306	55306	-	b0054,b0053,b0052,b0051,b0050	Yan	Rich	1	0	0	NA	TSS	HT_Yan_64
CTSS371	55337	55337	+	lptD	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_429,HT_Storz_430,HT_Storz_431
CTSS372	55358	55358	-	b0054,b0053,b0052,b0054,b0053,b0052,b0051,b0050	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_65,HT_Yan_66,HT_Yan_67
CTSS373	55399	55399	-	lptD	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_432,HT_Storz_433
CTSS374	55785	55785	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_122
CTSS375	55791	55791	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_123
CTSS376	55800	55800	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_124
CTSS377	55889	55889	+	lptD	Storz	LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_434
CTSS378	55908	55908	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_125
CTSS379	55916	55916	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_126
CTSS380	55920	55920	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_127
CTSS381	56036	56036	-	lptD	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_128
