tu_id	start	stop	strand	source	tu_name	operon_name	init_type	term_type	reported_bnumbers	valid_bnumbers	flag_genes	classic	HT	orphan	type	alt_id
CTU147	74871	77339	-	PB_M9_longestRead	sgrR	thiB,thiP,thiQ,sgrR,sroA	HT TSS	long	b0069,b0068	b0069	1	0	1	0	TU	PB_M9_longestRead_13
CTU148	75516	75608	-	RegulonDB	sroA	thiB,thiP,thiQ,sgrR,sroA	TSS	gene	b4762	b4762	0	1	0	0	TU	ECK120032968_ECK120032975_NA
CTU149	77367	78799	+	RegulonDB	sgrS_sgrT_setA	sgrS,sgrT,setA	TSS	gene	b4577,b4662,b0070	b4577,b4662,b0070	0	1	0	0	TU	ECK120026523_ECK120030788_NA
CTU150	77566	79004	+	PB_Rich_longestRead	setA	sgrS,sgrT,setA	HT TSS	long	b4577,b0070	b0070	1	0	1	0	TU	PB_Rich_longestRead_961
CTU151	78814	83735	-	PB_M9_longestRead	leuL_leuA_leuB_leuC_leuD	leuL,leuA,leuB,leuC,leuD	HT TSS	long	b0075,b0074,b0073,b0072,b0071	b0071,b0072,b0073,b0074,b0075	1	0	1	0	TU	PB_M9_longestRead_15
CTU152	78848	83735	-	RegulonDB	leuL_leuA_leuB_leuC_leuD	leuL,leuA,leuB,leuC,leuD	TSS	gene	b0075,b0074,b0073,b0072,b0071	b0071,b0072,b0073,b0074,b0075	1	1	0	0	TU	ECK120009370_ECK120010237_NA
CTU153	78848	84024	-	RegulonDB	leuL_leuA_leuB_leuC_leuD	leuL,leuA,leuB,leuC,leuD	TSS	gene	b0075,b0074,b0073,b0072,b0071	b0071,b0072,b0073,b0074,b0075	1	1	0	0	TU	ECK125141553_ECK125141557_NA
CTU154	79817	83581	-	PB_M9_longestRead	leuA_leuB	leuL,leuA,leuB,leuC,leuD	HT TSS	long	b0074,b0073,b0072	b0073,b0074	1	0	1	0	TU	PB_M9_longestRead_14
CTU155	83572	83735	-	PB_M9_definedEnd	leuL	leuL,leuA,leuB,leuC,leuD	HT TSS	HT TTS	b0075	b0075	0	0	1	0	TU	PB_M9_definedEnd_4
CTU156	83574	83735	-	RegulonDB	leuL	leuL,leuA,leuB,leuC,leuD	TSS	TTS	b0075	b0075	0	1	0	0	TU	ECK125158014_ECK120010237_ECK120034959
CTU157	84154	85312	+	RegulonDB	leuO	leuO	TSS	gene	b0076	b0076	0	1	0	0	TU	ECK125141551_ECK125141555_NA
CTU158	84188	85312	+	RegulonDB	leuO	leuO	TSS	gene	b0076	b0076	0	1	0	0	TU	ECK120026524_ECK120034384_NA
CTU159	84298	85312	+	RegulonDB	leuO	leuO	TSS	gene	b0076	b0076	0	1	0	0	TU	ECK125257179_ECK125257030_NA
CTU160	84304	85312	+	RegulonDB	leuO	leuO	TSS	gene	b0076	b0076	0	1	0	0	TU	ECK125141552_ECK125141556_NA
CTU161	85420	87848	+	RegulonDB	ilvI_ilvH	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0077,b0078	b0077,b0078	0	1	0	0	TU	ECK120009174_ECK120010277_NA
CTU162	85453	87848	+	RegulonDB	ilvI_ilvH	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0077,b0078	b0077,b0078	0	1	0	0	TU	ECK120009173_ECK120010278_NA
CTU163	85467	85511	-	RegulonDB	yabR	yabR	gene	gene	b4726	b4726	0	1	0	0	TU	ECK125286565_NA_NA
CTU164	85540	87848	+	RegulonDB	ilvI_ilvH	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0077,b0078	b0077,b0078	0	1	0	0	TU	ECK120009175_ECK120010279_NA
CTU165	85598	88613	+	PB_Rich_longestRead	ilvI_ilvH	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0077,b0078,b0079,b0080	b0077,b0078	1	0	1	0	TU	PB_Rich_longestRead_962
CTU166	85598	89434	+	PB_M9_longestRead	ilvI_ilvH_cra	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0077,b0078,b0079,b0080	b0077,b0078,b0080	1	0	1	0	TU	PB_M9_longestRead_1097
CTU167	85600	87848	+	RegulonDB	ilvI_ilvH	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0077,b0078	b0077,b0078	0	1	0	0	TU	ECK120009274_ECK120010153_NA
CTU168	87947	89032	+	RegulonDB	cra	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0080	b0080	0	1	0	0	TU	ECK120026525_ECK125136364_NA
CTU169	87968	89082	+	PB_Rich_definedEnd	cra	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	HT TTS	b0080	b0080	0	0	1	0	TU	PB_Rich_definedEnd_220
CTU170	87968	89329	+	PB_M9_longestRead	cra	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0080	b0080	0	0	1	0	TU	PB_M9_longestRead_1098
CTU171	87968	91463	+	PB_Rich_longestRead	cra_mraZ_rsmH_ftsL	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0080,b0081,b0082,b0083,b0084	b0080,b0081,b0082,b0083	1	0	1	0	TU	PB_Rich_longestRead_963
CTU172	89588	91655	+	PB_Rich_longestRead	mraZ_rsmH_ftsL	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0081,b0082,b0083,b0084	b0081,b0082,b0083	1	0	1	0	TU	PB_Rich_longestRead_964
CTU173	89589	91776	+	PB_M9_longestRead	mraZ_rsmH_ftsL	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0081,b0082,b0083,b0084	b0081,b0082,b0083	1	0	1	0	TU	PB_M9_longestRead_1099
CTU174	89596	107474	+	RegulonDB	mraZ_rsmH_ftsL_ftsI_murE_murF_mraY_murD_ftsW_murG_murC_ddlB_ftsQ_ftsA_ftsZ_lpxC	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096	b0081,b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096	0	1	0	0	TU	ECK120009189_ECK120009845_NA
CTU175	90010	107474	+	RegulonDB	rsmH_ftsL_ftsI_murE_murF_mraY_murD_ftsW_murG_murC_ddlB_ftsQ_ftsA_ftsZ_lpxC	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096	b0082,b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096	0	1	0	0	TU	ECK120033221_ECK120033222_NA
CTU176	90688	107474	+	RegulonDB	ftsL_ftsI_murE_murF_mraY_murD_ftsW_murG_murC_ddlB_ftsQ_ftsA_ftsZ_lpxC	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096	b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096	0	1	0	0	TU	ECK120033235_ECK120033245_NA
CTU177	91012	107474	+	RegulonDB	ftsL_ftsI_murE_murF_mraY_murD_ftsW_murG_murC_ddlB_ftsQ_ftsA_ftsZ_lpxC	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096	b0083,b0084,b0085,b0086,b0087,b0088,b0089,b0090,b0091,b0092,b0093,b0094,b0095,b0096	0	1	0	0	TU	ECK120033236_ECK120033246_NA
CTU178	102532	104713	+	PB_M9_longestRead	ftsQ	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0092,b0093,b0094	b0093	1	0	1	0	TU	PB_M9_longestRead_1100
CTU179	102532	104891	+	PB_Rich_longestRead	ftsQ	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0092,b0093,b0094	b0093	1	0	1	0	TU	PB_Rich_longestRead_965
CTU180	102742	103985	+	RegulonDB	ftsQ	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0093	b0093	0	1	0	0	TU	ECK120009009_ECK120010550_NA
CTU181	102742	106431	+	PB_Rich_longestRead	ftsQ_ftsA	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0092,b0093,b0094,b0095	b0093,b0094	1	0	1	0	TU	PB_Rich_longestRead_966
CTU182	102867	106456	+	RegulonDB	ftsQ_ftsA_ftsZ	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0093,b0094,b0095	b0093,b0094,b0095	0	1	0	0	TU	ECK120009401_ECK120010260_NA
CTU183	103560	106985	+	PB_M9_longestRead	ftsA_ftsZ	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0093,b0094,b0095,b0096	b0094,b0095	1	0	1	0	TU	PB_M9_longestRead_1101
CTU184	103561	106456	+	RegulonDB	ftsA_ftsZ	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0094,b0095	b0094,b0095	0	1	0	0	TU	ECK120008949_ECK120009884_NA
CTU185	104635	107553	+	PB_M9_longestRead	ftsZ_lpxC	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0094,b0095,b0096	b0095,b0096	1	0	1	0	TU	PB_M9_longestRead_1102
CTU186	104635	108221	+	PB_Rich_longestRead	ftsZ_lpxC_secM	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0094,b0095,b0096,b0097	b0095,b0096,b0097	1	0	1	0	TU	PB_Rich_longestRead_967
CTU187	104636	106456	+	RegulonDB	ftsZ	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0095	b0095	0	1	0	0	TU	ECK120011114_ECK120010553_NA
CTU188	104692	107841	+	PB_M9_longestRead	ftsZ_lpxC	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0094,b0095,b0096,b0097	b0095,b0096	1	0	1	0	TU	PB_M9_longestRead_1103
CTU189	104693	106456	+	RegulonDB	ftsZ	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0095	b0095	0	1	0	0	TU	ECK120011113_ECK120010552_NA
CTU190	105045	106456	+	RegulonDB	ftsZ	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0095	b0095	0	1	0	0	TU	ECK120011112_ECK120010551_NA
CTU191	106507	107551	+	PB_M9_definedEnd	lpxC	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	HT TTS	b0096	b0096	0	0	1	0	TU	PB_M9_definedEnd_214,PB_Rich_definedEnd_221
CTU192	106507	109999	+	PB_M9_longestRead	lpxC_secM	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0096,b0097,b0098	b0096,b0097	1	0	1	0	TU	PB_M9_longestRead_1104
CTU193	106507	110330	+	PB_Rich_longestRead	lpxC_secM	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0096,b0097,b0098	b0096,b0097	1	0	1	0	TU	PB_Rich_longestRead_968
CTU194	106508	107544	+	RegulonDB	lpxC	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	TTS	b0096	b0096	0	1	0	0	TU	ECK120026526_ECK120033733_ECK120033739
CTU195	106529	109133	+	PB_M9_longestRead	lpxC_secM	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0096,b0097,b0098	b0096,b0097	1	0	1	0	TU	PB_M9_longestRead_1105
CTU196	106529	109900	+	PB_Rich_longestRead	lpxC_secM	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0096,b0097,b0098	b0096,b0097	1	0	1	0	TU	PB_Rich_longestRead_969
CTU197	106530	107474	+	RegulonDB	lpxC	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	TSS	gene	b0096	b0096	0	1	0	0	TU	ECK120034115_ECK120034392_NA
CTU198	107667	110827	+	PB_M9_longestRead	secM	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0097,b0098	b0097	1	0	1	0	TU	PB_M9_longestRead_1106
CTU199	107667	111029	+	PB_Rich_longestRead	secM_secA	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	HT TSS	long	b0097,b0098	b0097,b0098	0	0	1	0	TU	PB_Rich_longestRead_970
CTU200	107705	111433	+	RegulonDB	secM_secA_mutT	ilvI,ilvH,cra,mraZ,rsmH,ftsL,ftsI,murE,murF,mraY,murD,ftsW,murG,murC,ddlB,ftsQ,ftsA,ftsZ,lpxC,secM,secA,mutT	gene	gene	b0097,b0098,b0099	b0097,b0098,b0099	0	1	0	0	TU	ECK120009022_NA_NA
CTU201	111207	113322	-	PB_Rich_longestRead	coaE_zapD_yacG	coaE,zapD,yacG	HT TSS	long	b0103,b0102,b0101,b0100	b0101,b0102,b0103	1	0	1	0	TU	PB_Rich_longestRead_17
CTU202	111395	113322	-	PB_M9_longestRead	coaE_zapD_yacG	coaE,zapD,yacG	HT TSS	long	b0103,b0102,b0101,b0100	b0101,b0102,b0103	1	0	1	0	TU	PB_M9_longestRead_16
CTU203	111649	111846	-	RegulonDB	yacG	coaE,zapD,yacG	gene	gene	b0101	b0101	0	1	0	0	TU	ECK120033572_ECK120033651_NA
CTU204	111649	113219	-	RegulonDB	coaE_zapD_yacG	coaE,zapD,yacG	gene	gene	b0103,b0102,b0101	b0101,b0102,b0103	1	1	0	0	TU	ECK120026527_NA_NA
CTU205	113244	113288	+	orphan	yacM	yacM	gene	gene	b4727	b4727	0	0	0	1	TU	orphan_3
CTU206	113395	114526	+	PB_M9_definedEnd	guaC	guaC	HT TSS	HT TTS	b0104	b0104	0	0	1	0	TU	PB_M9_definedEnd_215,PB_Rich_definedEnd_222
CTU207	113395	114527	+	PB_Rich_longestRead	guaC	guaC	HT TSS	long	b0104	b0104	0	0	1	0	TU	PB_Rich_longestRead_971
CTU208	113395	114735	+	PB_M9_longestRead	guaC	guaC	HT TSS	long	b0104	b0104	0	0	1	0	TU	PB_M9_longestRead_1107
CTU209	113444	114487	+	RegulonDB	guaC	guaC	gene	gene	b0104	b0104	0	1	0	0	TU	ECK120021221_NA_NA
CTU210	114522	117705	-	RegulonDB	ppdD_hofB_hofC	ppdD,hofB,hofC	TSS	gene	b0108,b0107,b0106	b0106,b0107,b0108	1	1	0	0	TU	ECK120026528_ECK125095184_NA
CTU211	117472	118679	-	PB_M9_longestRead	nadC	nadC	HT TSS	long	b0109,b0108	b0109	1	0	1	0	TU	PB_M9_longestRead_17
CTU212	117586	118679	-	PB_Rich_longestRead	nadC	nadC	HT TSS	long	b0109	b0109	0	0	1	0	TU	PB_Rich_longestRead_18
CTU213	117707	118679	-	PB_M9_definedEnd	nadC	nadC	HT TSS	HT TTS	b0109	b0109	0	0	1	0	TU	PB_M9_definedEnd_5
CTU214	117752	118663	-	RegulonDB	nadC	nadC	TSS	gene	b0109	b0109	0	1	0	0	TU	ECK120026529_ECK125135023_NA
CTU215	118701	120423	+	PB_M9_longestRead	ampD_ampE	ampD,ampE	HT TSS	long	b0110,b0111	b0110,b0111	0	0	1	0	TU	PB_M9_longestRead_1108
CTU216	118703	120135	+	RegulonDB	ampD_ampE	ampD,ampE	TSS	gene	b0110,b0111	b0110,b0111	0	1	0	0	TU	ECK120009427_ECK125135024_NA
CTU217	119728	121676	-	PB_M9_longestRead	aroP	aroP	HT TSS	long	b0112	b0112	0	0	1	0	TU	PB_M9_longestRead_19
CTU218	119923	121647	-	PB_M9_longestRead	aroP	aroP	HT TSS	long	b0112	b0112	0	0	1	0	TU	PB_M9_longestRead_18
CTU219	120140	121676	-	PB_M9_definedEnd	aroP	aroP	HT TSS	HT TTS	b0112	b0112	0	0	1	0	TU	PB_M9_definedEnd_6
CTU220	120144	121650	-	RegulonDB	aroP	aroP	TSS	TTS	b0112	b0112	0	1	0	0	TU	ECK120009805_ECK120010756_ECK120029528
CTU221	120144	121671	-	RegulonDB	aroP	aroP	TSS	TTS	b0112	b0112	0	1	0	0	TU	ECK120009205_ECK120010996_ECK120029528
CTU222	122024	123309	+	PB_Rich_longestRead	pdhR	pdhR,aceE,aceF,lpd	HT TSS	long	b0113,b0114	b0113	1	0	1	0	TU	PB_Rich_longestRead_972
CTU223	122033	122940	+	PB_Rich_definedEnd	pdhR	pdhR,aceE,aceF,lpd	HT TSS	HT TTS	b0113	b0113	0	0	1	0	TU	PB_Rich_definedEnd_223
CTU224	122033	123302	+	PB_M9_longestRead	pdhR	pdhR,aceE,aceF,lpd	HT TSS	long	b0113,b0114	b0113	1	0	1	0	TU	PB_M9_longestRead_1109
CTU225	122033	123393	+	PB_Rich_longestRead	pdhR	pdhR,aceE,aceF,lpd	HT TSS	long	b0113,b0114	b0113	1	0	1	0	TU	PB_Rich_longestRead_973
CTU226	122034	129394	+	RegulonDB	pdhR_aceE_aceF_lpd	pdhR,aceE,aceF,lpd	TSS	TTS	b0113,b0114,b0115,b0116	b0113,b0114,b0115,b0116	0	1	0	0	TU	ECK120009703_ECK120010280_ECK120015440
CTU227	122697	122857	-	RegulonDB	NA	NA	gene	gene	ECK120002605	NA	NA	1	0	0	TU	ECK120020475_NA_NA
CTU228	122969	127619	+	RegulonDB	aceE_aceF	pdhR,aceE,aceF,lpd	TSS	TTS	b0114,b0115	b0114,b0115	0	1	0	0	TU	ECK120009148_ECK120010281_ECK120010814
CTU229	127636	129397	+	PB_Rich_longestRead	lpd	pdhR,aceE,aceF,lpd	HT TSS	long	b0116	b0116	0	0	1	0	TU	PB_Rich_longestRead_974
CTU230	127716	129397	+	PB_M9_definedEnd	lpd	pdhR,aceE,aceF,lpd	HT TSS	HT TTS	b0116	b0116	0	0	1	0	TU	PB_M9_definedEnd_216
CTU231	127716	129531	+	PB_M9_longestRead	lpd	pdhR,aceE,aceF,lpd	HT TSS	long	b0116	b0116	0	0	1	0	TU	PB_M9_longestRead_1110
CTU232	127717	129394	+	RegulonDB	lpd	pdhR,aceE,aceF,lpd	TSS	TTS	b0116	b0116	0	1	0	0	TU	ECK120009704_ECK120010282_ECK120015440
CTU233	127717	129397	+	PB_Rich_definedEnd	lpd	pdhR,aceE,aceF,lpd	HT TSS	HT TTS	b0116	b0116	0	0	1	0	TU	PB_Rich_definedEnd_224
CTU234	127717	129398	+	PB_Rich_longestRead	lpd	pdhR,aceE,aceF,lpd	HT TSS	long	b0116	b0116	0	0	1	0	TU	PB_Rich_longestRead_975
CTU235	129407	131260	-	RegulonDB	yacH	yacH	gene	gene	b0117	b0117	0	1	0	0	TU	ECK120020483_NA_NA
CTU236	131518	134279	+	PB_Rich_definedEnd	acnB	acnB,yacL	HT TSS	HT TTS	b0118	b0118	0	0	1	0	TU	PB_Rich_definedEnd_225
CTU237	131518	134953	+	PB_M9_longestRead	acnB_yacL	acnB,yacL	HT TSS	long	b0118,b0119	b0118,b0119	0	0	1	0	TU	PB_M9_longestRead_1111,PB_Rich_longestRead_976
CTU238	131519	134272	+	RegulonDB	acnB	acnB,yacL	TSS	TTS	b0118	b0118	0	1	0	0	TU	ECK120009828_ECK120010671_ECK125229304
CTU239	131564	134212	+	RegulonDB	acnB	acnB,yacL	TSS	gene	b0118	b0118	0	1	0	0	TU	ECK120034117_ECK120034394_NA
CTU240	134338	136484	+	PB_Rich_longestRead	yacL	acnB,yacL	HT TSS	long	b0119	b0119	0	0	1	0	TU	PB_Rich_longestRead_977
CTU241	134339	134750	+	RegulonDB	yacL	acnB,yacL	TSS	gene	b0119	b0119	0	1	0	0	TU	ECK120026530_ECK120034395_NA
CTU242	134548	136550	-	PB_M9_longestRead	speE_speD	speE,speD,yacC	HT TSS	long	b0121,b0120	b0120,b0121	1	0	1	0	TU	PB_M9_longestRead_21
CTU243	134558	136500	-	PB_Rich_longestRead	speE_speD	speE,speD,yacC	HT TSS	long	b0121,b0120	b0120,b0121	1	0	1	0	TU	PB_Rich_longestRead_19
CTU244	134558	136550	-	PB_Rich_longestRead	speE_speD	speE,speD,yacC	HT TSS	long	b0121,b0120	b0120,b0121	1	0	1	0	TU	PB_Rich_longestRead_20
CTU245	134641	136500	-	PB_M9_longestRead	speE_speD	speE,speD,yacC	HT TSS	long	b0121,b0120	b0120,b0121	1	0	1	0	TU	PB_M9_longestRead_20
CTU246	134756	135717	-	RegulonDB	speD	speE,speD,yacC	TSS	TTS	b0120	b0120	0	1	0	0	TU	ECK125286574_ECK125286493_ECK120027917
CTU247	134756	136940	-	RegulonDB	yacC_speE_speD	speE,speD,yacC	TSS	TTS	b0122,b0121,b0120	b0120,b0121,b0122	1	1	0	0	TU	ECK120009547_ECK120015468_ECK120027917
CTU248	135598	136504	-	RegulonDB	speE	speE,speD,yacC	TSS	gene	b0121	b0121	0	1	0	0	TU	ECK125286561_ECK125286480_NA
CTU249	136511	136938	-	PB_M9_longestRead	yacC	speE,speD,yacC	HT TSS	long	b0122	b0122	0	0	1	0	TU	PB_M9_longestRead_22
CTU250	137042	138675	+	PB_Rich_definedEnd	cueO	cueO	HT TSS	HT TTS	b0123	b0123	0	0	1	0	TU	PB_Rich_definedEnd_226
CTU251	137042	138799	+	PB_Rich_longestRead	cueO	cueO	HT TSS	long	b0123	b0123	0	0	1	0	TU	PB_Rich_longestRead_978
CTU252	137042	138884	+	PB_M9_longestRead	cueO	cueO	HT TSS	long	b0123	b0123	0	0	1	0	TU	PB_M9_longestRead_1112
CTU253	137045	138633	+	RegulonDB	cueO	cueO	TSS	gene	b0123	b0123	0	1	0	0	TU	ECK120010915_ECK120009947_NA
CTU254	138283	141263	-	PB_M9_longestRead	gcd	gcd	HT TSS	long	b0124	b0124	0	0	1	0	TU	PB_M9_longestRead_23
CTU255	138801	141263	-	RegulonDB	gcd	gcd	TSS	TTS	b0124	b0124	0	1	0	0	TU	ECK120008966_ECK120009918_ECK120015446
CTU256	138801	141279	-	RegulonDB	gcd	gcd	TSS	TTS	b0124	b0124	0	1	0	0	TU	ECK120009178_ECK120009919_ECK120015446
CTU257	141360	141967	+	RegulonDB	hpt	hpt,yadG,yadH,yadI	TSS	gene	b0125	b0125	0	1	0	0	TU	ECK120010904_ECK120009917_NA
CTU258	141360	142003	+	PB_Rich_definedEnd	hpt	hpt,yadG,yadH,yadI	HT TSS	HT TTS	b0125	b0125	0	0	1	0	TU	PB_Rich_definedEnd_227
