ctg_id	valid_bnumbers	rank	Zika_gene_id
CCTG2002	b2070	1	2084
CCTG2003	b2071	1	2085
CCTG2004	b2072	1	2086
CCTG2004	b2073	2	2087
CCTG2005	b4436	1	8904
CCTG2006	b4667	1	2088
CCTG2007	b4437	1	8905
CCTG2008	b4668	1	2089
CCTG2009	b2074	1	2090
CCTG2010	b2074	1	2090
CCTG2010	b2075	2	2091
CCTG2010	b2076	3	2092
CCTG2010	b2077	4	2093
CCTG2010	b2078	5	2094
CCTG2010	b2079	6	20
CCTG2011	b2078	1	2094
CCTG2011	b2079	2	20
CCTG2012	b2079	1	20
CCTG2012	b2080	2	2095
CCTG2013	b2080	1	2095
CCTG2014	b2081	1	2096
CCTG2015	b2081	1	2096
CCTG2015	b4438	2	8906
CCTG2016	b4438	1	8906
CCTG2017	b2082	1	159
CCTG2018	b2083	1	4188
CCTG2018	b2085	2	2097
CCTG2019	b2086	1	2098
CCTG2020	b4498	1	4189
CCTG2021	ECK120023907	1	8907
CCTG2021	b2088	2	4287
CCTG2021	b2089	3	4288
CCTG2022	b2091	1	2099
CCTG2022	b2092	2	4190
CCTG2022	b2093	3	2100
CCTG2022	b2094	4	2101
CCTG2022	b2095	5	2102
CCTG2023	b2091	1	2099
CCTG2023	b2092	2	4190
CCTG2023	b2093	3	2100
CCTG2023	b2094	4	2101
CCTG2023	b2095	5	2102
CCTG2023	b2096	6	2103
CCTG2024	b2092	1	4190
CCTG2024	b2093	2	2100
CCTG2024	b2094	3	2101
CCTG2025	b2092	1	4190
CCTG2025	b2093	2	2100
CCTG2025	b2094	3	2101
CCTG2025	b2095	4	2102
CCTG2026	b2092	1	4190
CCTG2026	b2093	2	2100
CCTG2026	b2094	3	2101
CCTG2026	b2095	4	2102
CCTG2026	b2096	5	2103
CCTG2027	b2093	1	2100
CCTG2027	b2094	2	2101
CCTG2027	b2095	3	2102
CCTG2028	b2093	1	2100
CCTG2028	b2094	2	2101
CCTG2028	b2095	3	2102
CCTG2028	b2096	4	2103
CCTG2029	b2097	1	2104
CCTG2030	b2098	1	2105
CCTG2030	b2099	2	2106
CCTG2030	b2100	3	2107
CCTG2031	b2101	1	253
CCTG2031	b2102	2	2108
CCTG2031	b2103	3	2109
CCTG2031	b2104	4	2110
CCTG2032	b2101	1	253
CCTG2033	b2102	1	2108
CCTG2034	b2103	1	2109
CCTG2034	b2104	2	2110
CCTG2035	b2103	1	2109
CCTG2035	b2104	2	2110
CCTG2035	b2105	3	177
CCTG2036	b2105	1	177
CCTG2037	b2106	1	2111
CCTG2037	b2107	2	2112
CCTG2038	b2107	1	2112
CCTG2039	b2108	1	2113
CCTG2039	b2109	2	2114
CCTG2039	b2110	3	2115
CCTG2039	b2111	4	2116
CCTG2040	b2112	1	2117
CCTG2040	b2113	2	2118
CCTG2041	b2112	1	2117
CCTG2042	b2113	1	2118
CCTG2043	b2114	1	2119
CCTG2044	b2115	1	8214
CCTG2045	b2118	1	2120
CCTG2046	b4541	1	2121
CCTG2047	b2119	1	2122
CCTG2047	b2120	2	2123
CCTG2047	b2121	3	2124
CCTG2047	b2122	4	4192
CCTG2048	b2123	1	2125
CCTG2049	b2124	1	2126
CCTG2049	b2125	2	254
CCTG2049	b2126	3	2127
CCTG2050	b2124	1	2126
CCTG2051	b2125	1	254
CCTG2051	b2126	2	2127
CCTG2052	b2127	1	136
CCTG2053	b4542	1	2128
CCTG2054	b2128	1	2129
CCTG2054	b2129	2	2130
CCTG2054	b2130	3	2131
CCTG2054	b2131	4	2132
CCTG2055	b2129	1	2130
CCTG2055	b2130	2	2131
CCTG2055	b2131	3	2132
CCTG2056	b2132	1	2133
CCTG2057	b2133	1	2134
CCTG2058	b2134	1	2135
CCTG2059	b2135	1	2136
CCTG2060	b2136	1	2137
CCTG2061	b2137	1	2138
CCTG2062	b2139	1	4193
CCTG2063	b2140	1	2140
CCTG2064	b4679	1	2139
CCTG2065	b2141	1	2141
CCTG2065	b2142	2	2142
CCTG2066	b2141	1	2141
CCTG2066	b2142	2	2142
CCTG2066	b2143	3	2143
CCTG2067	b2143	1	2143
CCTG2068	b2144	1	2144
CCTG2068	b2145	2	2145
CCTG2069	b2146	1	2146
CCTG2069	b2147	2	2147
CCTG2070	b2148	1	2148
CCTG2070	b2149	2	2149
CCTG2070	b2150	3	2150
CCTG2071	b2148	1	2148
CCTG2071	b2149	2	2149
CCTG2072	b2149	1	2149
CCTG2072	b2150	2	2150
CCTG2073	b2151	1	89
CCTG2074	b2152	1	2151
CCTG2074	b2153	2	2152
CCTG2075	b2153	1	2152
CCTG2076	b2155	1	2154
CCTG2077	b2154	1	2153
CCTG2078	b2156	1	2155
CCTG2079	b2156	1	2155
CCTG2079	b2157	2	255
CCTG2080	b2157	1	255
CCTG2081	b2158	1	2156
CCTG2082	b2159	1	2157
CCTG2083	b2159	1	2157
CCTG2083	b2160	2	256
CCTG2084	b2160	1	256
CCTG2085	b2161	1	2158
CCTG2086	b2162	1	4085
CCTG2087	b2163	1	156
CCTG2088	b2164	1	2159
CCTG2089	b2165	1	2160
CCTG2089	b2166	2	2161
CCTG2090	b2167	1	2162
CCTG2090	b2168	2	2163
CCTG2090	b2169	3	2164
CCTG2091	b2170	1	2165
CCTG2092	b2171	1	2167
CCTG2093	b4502	1	2166
CCTG2094	b2171	1	2167
CCTG2094	b2172	2	2168
CCTG2095	b2172	1	2168
CCTG2096	b2173	1	2169
CCTG2096	b2174	2	2170
CCTG2097	b2174	1	2170
CCTG2098	b2175	1	2171
CCTG2099	b2176	1	2172
CCTG2100	b2177	1	2173
CCTG2100	b2178	2	2174
CCTG2100	b2179	3	2175
CCTG2100	b2180	4	2176
CCTG2101	ECK125272702	1	8908
CCTG2102	b2181	1	2177
CCTG2103	b2182	1	2178
CCTG2103	b2183	2	2179
CCTG2104	b2182	1	2178
CCTG2105	b2183	1	2179
CCTG2106	b2184	1	2180
CCTG2107	b2185	1	2181
CCTG2108	b2186	1	2182
CCTG2109	b2187	1	2183
CCTG2110	b2187	1	2183
CCTG2110	b2188	2	2184
CCTG2111	b2187	1	2183
CCTG2111	b2188	2	2184
CCTG2111	b2189	3	8909
CCTG2112	b2189	1	8909
CCTG2113	b2190	1	4194
CCTG2114	b2192	1	4289
CCTG2115	b2193	1	150
CCTG2116	b2194	1	2185
CCTG2116	b2195	2	2186
CCTG2116	b2196	3	2187
CCTG2116	b2197	4	2188
CCTG2116	b2198	5	2189
CCTG2116	b2199	6	2190
CCTG2116	b2200	7	2191
CCTG2116	b2201	8	2192
CCTG2117	b2194	1	2185
CCTG2117	b2195	2	2186
CCTG2117	b2196	3	2187
CCTG2117	b2197	4	2188
CCTG2117	b2198	5	2189
CCTG2117	b2199	6	2190
CCTG2117	b2200	7	2191
CCTG2117	b2201	8	2192
CCTG2117	b2202	9	2193
CCTG2117	b2203	10	2194
CCTG2117	b2204	11	2195
CCTG2117	b2205	12	2196
CCTG2117	b2206	13	2197
CCTG2117	b2207	14	2198
CCTG2117	b2208	15	2199
CCTG2118	b2202	1	2193
CCTG2118	b2203	2	2194
CCTG2118	b2204	3	2195
CCTG2118	b2205	4	2196
CCTG2118	b2206	5	2197
CCTG2118	b2207	6	2198
CCTG2118	b2208	7	2199
CCTG2119	b2206	1	2197
CCTG2119	b2207	2	2198
CCTG2119	b2208	3	2199
CCTG2120	b4604	1	8215
CCTG2121	b2209	1	2200
CCTG2122	b2210	1	2201
CCTG2123	b2211	1	2202
CCTG2124	b2212	1	2203
CCTG2125	b2212	1	2203
CCTG2125	b2213	2	4
CCTG2126	b2213	1	4
CCTG2126	b2214	2	2204
CCTG2126	b2215	3	2205
CCTG2127	b2214	1	2204
CCTG2128	b2215	1	2205
CCTG2129	b4439	1	8910
CCTG2130	b2216	1	2206
CCTG2130	b2217	2	179
CCTG2131	b2217	1	179
CCTG2132	b2218	1	2207
CCTG2133	b2219	1	2208
CCTG2133	b2220	2	19
CCTG2134	b2221	1	2209
CCTG2134	b2222	2	2210
CCTG2134	b2223	3	2211
CCTG2134	b2224	4	2212
CCTG2135	b2225	1	2213
CCTG2135	b2226	2	2214
CCTG2135	b4500	3	4195
CCTG2135	b2229	4	2215
CCTG2135	b2230	5	2216
CCTG2136	b2231	1	2217
CCTG2137	b2232	1	2218
CCTG2138	b2233	1	2219
CCTG2139	b4605	1	8216
CCTG2140	b2234	1	2220
CCTG2140	b2235	2	2221
CCTG2140	b2236	3	2222
CCTG2141	b2235	1	2221
CCTG2141	b2236	2	2222
CCTG2142	b4779	1	8911
CCTG2143	b2236	1	2222
CCTG2144	b2237	1	2223
CCTG2145	b2237	1	2223
CCTG2145	b2239	2	2224
CCTG2145	b2240	3	2225
CCTG2146	b2239	1	2224
CCTG2146	b2240	2	2225
CCTG2147	b2238	1	4196
CCTG2148	b2239	1	2224
CCTG2149	b2241	1	2226
CCTG2149	b2242	2	2227
CCTG2150	b2241	1	2226
CCTG2150	b2242	2	2227
CCTG2150	b2243	3	2228
CCTG2151	b2244	1	2229
CCTG2151	b4543	2	4197
CCTG2152	b4543	1	4197
CCTG2153	b2245	1	2230
CCTG2153	b2246	2	2231
CCTG2154	b2245	1	2230
CCTG2154	b2246	2	2231
CCTG2154	b2247	3	2232
CCTG2154	b2248	4	184
CCTG2155	b2247	1	2232
CCTG2155	b2248	2	184
CCTG2156	b2249	1	2233
CCTG2157	b2250	1	2234
CCTG2158	b2251	1	2235
CCTG2159	b2252	1	2236
CCTG2160	b2253	1	2237
CCTG2160	b2254	2	2238
CCTG2160	b2255	3	2239
CCTG2160	b2256	4	2240
CCTG2160	b2257	5	2241
CCTG2160	b4544	6	2242
CCTG2160	b2258	7	2243
CCTG2161	b2259	1	2244
CCTG2162	b2260	1	2245
CCTG2162	b2261	2	2246
CCTG2162	b2262	3	2247
CCTG2163	b2260	1	2245
CCTG2163	b2261	2	2246
CCTG2163	b2262	3	2247
CCTG2163	b2263	4	2248
CCTG2163	b2264	5	2249
CCTG2164	b2260	1	2245
CCTG2164	b2261	2	2246
CCTG2164	b2262	3	2247
CCTG2164	b2263	4	2248
CCTG2164	b2264	5	2249
CCTG2164	b2265	6	2250
CCTG2165	b2262	1	2247
CCTG2165	b2263	2	2248
CCTG2165	b2264	3	2249
CCTG2166	b2263	1	2248
CCTG2166	b2264	2	2249
CCTG2166	b2265	3	2250
CCTG2167	b2264	1	2249
CCTG2167	b2265	2	2250
CCTG2168	b2265	1	2250
CCTG2168	b2266	2	2251
CCTG2168	b2267	3	2252
CCTG2169	b2266	1	2251
CCTG2169	b2267	2	2252
CCTG2170	b2266	1	2251
CCTG2171	b2267	1	2252
CCTG2172	b2268	1	2253
CCTG2173	b2269	1	2254
CCTG2174	b2270	1	2255
CCTG2175	b2271	1	2256
CCTG2176	b2272	1	2257
CCTG2177	b2273	1	2258
CCTG2178	b2274	1	2259
CCTG2179	b2275	1	2260
CCTG2180	b2276	1	2261
CCTG2180	b2277	2	2262
CCTG2181	b2276	1	2261
CCTG2181	b2277	2	2262
CCTG2181	b2278	3	2263
CCTG2181	b2279	4	2264
CCTG2181	b2280	5	2265
CCTG2181	b2281	6	2266
CCTG2181	b2282	7	2267
CCTG2181	b2283	8	2268
CCTG2181	b2284	9	2269
CCTG2181	b2285	10	2270
CCTG2181	b2286	11	2271
CCTG2181	b2287	12	2272
CCTG2181	b2288	13	2273
CCTG2182	b2283	1	2268
CCTG2183	b2285	1	2270
CCTG2183	b2286	2	2271
CCTG2183	b2287	3	2272
CCTG2183	b2288	4	2273
CCTG2184	b2286	1	2271
CCTG2184	b2287	2	2272
CCTG2184	b2288	3	2273
CCTG2185	b2287	1	2272
CCTG2185	b2288	2	2273
CCTG2186	b2289	1	119
CCTG2187	b2290	1	2274
CCTG2188	b2290	1	2274
CCTG2188	b2291	2	2275
CCTG2189	b2291	1	2275
CCTG2190	b2292	1	2276
CCTG2191	b2292	1	2276
CCTG2191	b2293	2	2277
CCTG2191	b2294	3	2278
CCTG2192	b2293	1	2277
CCTG2192	b2294	2	2278
CCTG2193	b2294	1	2278
CCTG2193	b2295	2	2279
CCTG2194	b2295	1	2279
CCTG2195	b2296	1	2280
CCTG2195	b2297	2	2281
CCTG2196	b2296	1	2280
CCTG2197	b2297	1	2281
CCTG2198	b2298	1	2282
CCTG2199	b2299	1	2283
CCTG2199	b2300	2	2284
CCTG2200	b2299	1	2283
CCTG2201	b2300	1	2284
CCTG2202	b2301	1	2285
CCTG2203	b2302	1	2286
CCTG2204	b2303	1	2287
CCTG2204	b2304	2	2288
CCTG2205	b2305	1	2289
CCTG2206	b2306	1	2290
CCTG2206	b2307	2	2291
CCTG2206	b2308	3	2292
CCTG2206	b2309	4	2293
CCTG2207	b2306	1	2290
CCTG2207	b2307	2	2291
CCTG2207	b2308	3	2292
CCTG2207	b2309	4	2293
CCTG2207	b2310	5	2294
CCTG2208	b2307	1	2291
CCTG2208	b2308	2	2292
CCTG2208	b2309	3	2293
CCTG2208	b2310	4	2294
CCTG2209	b2309	1	2293
CCTG2209	b2310	2	2294
CCTG2210	b2310	1	2294
CCTG2211	b2311	1	2295
CCTG2211	b2312	2	2296
CCTG2211	b2313	3	2297
CCTG2212	b2311	1	2295
CCTG2213	b2312	1	2296
CCTG2213	b2313	2	2297
CCTG2213	b2314	3	2298
CCTG2214	b2312	1	2296
CCTG2214	b2313	2	2297
CCTG2215	b2313	1	2297
CCTG2215	b2314	2	2298
CCTG2215	b2315	3	2299
CCTG2215	b2316	4	2300
CCTG2216	b2313	1	2297
CCTG2216	b2314	2	2298
CCTG2217	b2314	1	2298
CCTG2217	b2315	2	2299
CCTG2217	b2316	3	2300
CCTG2218	b2314	1	2298
CCTG2219	b2314	1	2298
CCTG2219	b2315	2	2299
CCTG2220	b2315	1	2299
CCTG2220	b2316	2	2300
CCTG2220	b2317	3	2301
CCTG2221	b2316	1	2300
CCTG2222	b2316	1	2300
CCTG2222	b2317	2	2301
CCTG2223	b2317	1	2301
CCTG2223	b2318	2	2302
CCTG2223	b2319	3	2303
CCTG2224	b2317	1	2301
CCTG2224	b2318	2	2302
CCTG2224	b2319	3	2303
CCTG2224	b2320	4	2304
CCTG2225	b2318	1	2302
CCTG2225	b2319	2	2303
CCTG2225	b2320	3	2304
CCTG2226	b2320	1	2304
CCTG2227	b2321	1	2305
CCTG2228	b2322	1	2306
CCTG2228	b2323	2	2307
CCTG2229	b2322	1	2306
CCTG2230	b2323	1	2307
CCTG2231	b2324	1	2308
CCTG2232	b2325	1	2309
CCTG2232	b2326	2	2310
CCTG2232	b2327	3	2311
CCTG2232	b2328	4	2312
CCTG2232	b2329	5	2313
CCTG2233	b2325	1	2309
CCTG2233	b2326	2	2310
CCTG2233	b2327	3	2311
CCTG2233	b2328	4	2312
CCTG2233	b2329	5	2313
CCTG2233	b2330	6	2314
CCTG2234	b2326	1	2310
CCTG2234	b2327	2	2311
CCTG2234	b2328	3	2312
CCTG2234	b2329	4	2313
CCTG2234	b2330	5	2314
CCTG2235	b2326	1	2310
CCTG2235	b2327	2	2311
CCTG2235	b2328	3	2312
CCTG2235	b2329	4	2313
CCTG2236	b2331	1	2315
CCTG2237	b2332	1	2316
CCTG2237	b2333	2	2317
CCTG2237	b2334	3	2318
CCTG2237	b2335	4	2319
CCTG2237	b2336	5	2320
CCTG2237	b4661	6	8193
CCTG2238	b2339	1	2321
CCTG2239	b2340	1	2322
CCTG2240	b2341	1	2323
CCTG2240	b2342	2	2324
CCTG2241	b2343	1	2325
CCTG2242	b2344	1	2326
CCTG2243	b2345	1	2327
CCTG2244	b2346	1	2328
CCTG2245	b2347	1	2329
CCTG2246	b2348	1	8912
CCTG2247	b2349	1	2330
CCTG2247	b2350	2	2331
CCTG2248	b2349	1	2330
CCTG2248	b2350	2	2331
CCTG2248	b2351	3	2332
CCTG2249	b2349	1	2330
CCTG2250	b2350	1	2331
CCTG2250	b2351	2	2332
CCTG2250	b2352	3	2333
CCTG2251	ECK125229288	1	8913
CCTG2252	b4780	1	8914
CCTG2253	b2354	1	2334
CCTG2253	b2355	2	4199
CCTG2253	b2356	3	4200
CCTG2253	b2357	4	2335
CCTG2253	b2358	5	4201
CCTG2254	b2359	1	2336
CCTG2254	b2360	2	2337
CCTG2255	b2361	1	2338
CCTG2255	b2362	2	2339
CCTG2255	b2363	3	2340
CCTG2256	b4545	1	4202
CCTG2257	b4501	1	2341
CCTG2258	b2364	1	64
CCTG2259	b2365	1	2342
CCTG2259	b2366	2	2343
CCTG2260	b2366	1	2343
CCTG2261	b2367	1	2344
CCTG2261	b2368	2	2345
CCTG2262	b2369	1	69
CCTG2263	b2369	1	69
CCTG2263	b2370	2	2346
CCTG2264	b4781	1	8915
CCTG2265	b2371	1	2347
CCTG2266	b2371	1	2347
CCTG2266	b2372	2	2348
CCTG2266	b2373	3	2349
CCTG2266	b2374	4	2350
CCTG2266	b2375	5	2351
CCTG2267	b2372	1	2348
CCTG2268	b2373	1	2349
CCTG2269	b2374	1	2350
CCTG2270	b2377	1	2353
CCTG2271	b2376	1	2352
CCTG2272	b2378	1	2354
CCTG2273	b2379	1	2356
CCTG2274	b4680	1	2355
CCTG2275	b2380	1	2357
CCTG2275	b2381	2	2358
CCTG2275	b2382	3	294
CCTG2276	b2381	1	2358
CCTG2276	b2382	2	294
CCTG2277	b2383	1	2359
CCTG2277	b2384	2	2360
CCTG2277	b2385	3	2361
CCTG2277	b2386	4	2362
CCTG2277	b2387	5	2363
CCTG2278	b2388	1	2364
CCTG2279	b2389	1	2365
CCTG2280	b2390	1	2366
CCTG2281	b2392	1	2367
CCTG2282	b2393	1	2368
CCTG2283	b2393	1	2368
CCTG2283	b2394	2	4290
CCTG2284	b2394	1	4290
CCTG2285	b2395	1	2369
CCTG2286	b2396	1	8916
CCTG2286	b2397	2	8917
CCTG2287	b2398	1	2370
CCTG2287	b2399	2	2371
CCTG2288	b2400	1	2372
CCTG2289	b2401	1	8918
CCTG2289	b2402	2	8919
CCTG2289	b2403	3	8920
CCTG2289	b2404	4	8921
CCTG2290	b2405	1	215
CCTG2291	b2406	1	2373
CCTG2292	b2406	1	2373
CCTG2292	b2407	2	2374
CCTG2293	b2408	1	2375
CCTG2294	b2409	1	257
CCTG2295	b2410	1	2376
CCTG2296	b4546	1	2377
CCTG2296	b2411	2	2378
CCTG2297	b4546	1	2377
CCTG2297	b2411	2	2378
CCTG2297	b2412	3	2379
CCTG2298	b2411	1	2378
CCTG2298	b2412	2	2379
CCTG2299	ECK125121989	1	8922
CCTG2300	b2412	1	2379
CCTG2301	b2413	1	2380
CCTG2302	b2413	1	2380
CCTG2302	b2414	2	2381
CCTG2303	b2414	1	2381
CCTG2304	b2414	1	2381
CCTG2304	b2415	2	2382
CCTG2305	b2414	1	2381
CCTG2305	b2415	2	2382
CCTG2305	b2416	3	2383
CCTG2305	b2417	4	2384
CCTG2306	b2415	1	2382
CCTG2306	b2416	2	2383
CCTG2306	b2417	3	2384
CCTG2307	b2415	1	2382
CCTG2308	b2415	1	2382
CCTG2308	b2416	2	2383
CCTG2309	b2417	1	2384
CCTG2310	b2418	1	2385
CCTG2311	b2419	1	2386
CCTG2311	b2420	2	2387
CCTG2312	b2421	1	2388
CCTG2313	b2421	1	2388
CCTG2313	b2422	2	2389
CCTG2313	b2423	3	2390
CCTG2313	b2424	4	2391
CCTG2313	b2425	5	2392
CCTG2314	b2422	1	2389
CCTG2314	b2423	2	2390
CCTG2314	b2424	3	2391
CCTG2314	b2425	4	2392
CCTG2315	b2425	1	2392
CCTG2315	b2426	2	2393
CCTG2316	b2426	1	2393
CCTG2317	b2427	1	144
CCTG2318	b2428	1	2394
CCTG2318	b2429	2	2395
CCTG2318	b2430	3	2396
CCTG2319	b2428	1	2394
CCTG2319	b2429	2	2395
CCTG2320	b2431	1	2397
CCTG2321	b2431	1	2397
CCTG2321	b2432	2	2398
CCTG2321	b2433	3	2399
CCTG2321	b2434	4	2400
CCTG2322	b2431	1	2397
CCTG2322	b2432	2	2398
CCTG2323	b2432	1	2398
CCTG2323	b2433	2	2399
CCTG2323	b2434	3	2400
CCTG2324	b2433	1	2399
CCTG2324	b2434	2	2400
CCTG2325	b2435	1	2401
CCTG2325	b2436	2	2402
CCTG2326	b2436	1	2402
CCTG2327	b2437	1	68
CCTG2327	b2438	2	2403
CCTG2327	b2439	3	2404
CCTG2327	b2440	4	2405
CCTG2327	b2441	5	2406
CCTG2328	b2438	1	2403
CCTG2328	b2439	2	2404
CCTG2328	b2440	3	2405
CCTG2328	b2441	4	2406
CCTG2329	b2442	1	2407
CCTG2330	b2443	1	2408
CCTG2331	b2444	1	2409
CCTG2331	b2445	2	2410
CCTG2332	b2446	1	2411
CCTG2332	b2447	2	2412
CCTG2333	b2448	1	2413
CCTG2333	b2449	2	2414
CCTG2334	b2450	1	2415
CCTG2335	b2451	1	2416
CCTG2335	b2452	2	2417
CCTG2336	b2453	1	2418
CCTG2336	b2454	2	2419
CCTG2336	b2455	3	2420
CCTG2336	b2456	4	2421
CCTG2337	b2457	1	2422
CCTG2337	b2458	2	2423
CCTG2337	b2459	3	2424
CCTG2337	b2460	4	2425
CCTG2337	b2461	5	2426
CCTG2337	b2462	6	2427
CCTG2338	b2461	1	2426
CCTG2338	b2462	2	2427
CCTG2338	b2463	3	2428
CCTG2339	b2463	1	2428
CCTG2340	b2464	1	2429
CCTG2340	b2465	2	2430
CCTG2341	b2464	1	2429
CCTG2342	b2465	1	2430
CCTG2343	b2466	1	2431
CCTG2344	b2467	1	2432
CCTG2345	b2468	1	2433
CCTG2346	b2469	1	2434
CCTG2347	b2470	1	2435
CCTG2348	b4606	1	2436
CCTG2349	b2471	1	2437
CCTG2349	b2472	2	2438
CCTG2349	b4547	3	2439
CCTG2350	b2472	1	2438
CCTG2350	b4547	2	2439
CCTG2351	b2473	1	2440
CCTG2351	b2474	2	2441
CCTG2351	b2475	3	2442
CCTG2352	b2473	1	2440
CCTG2353	b2473	1	2440
CCTG2353	b2474	2	2441
CCTG2354	b2474	1	2441
CCTG2354	b2475	2	2442
CCTG2355	b2475	1	2442
CCTG2356	b2475	1	2442
CCTG2356	b2476	2	2443
CCTG2357	b2475	1	2442
CCTG2357	b2476	2	2443
CCTG2357	b2477	3	2444
CCTG2357	b2478	4	2445
CCTG2358	b2475	1	2442
CCTG2358	b2476	2	2443
CCTG2358	b2477	3	2444
CCTG2359	b2476	1	2443
CCTG2359	b2477	2	2444
CCTG2360	b2476	1	2443
CCTG2361	b2477	1	2444
CCTG2362	b2477	1	2444
CCTG2362	b2478	2	2445
CCTG2363	b2479	1	2446
CCTG2364	b2479	1	2446
CCTG2364	b2480	2	2447
CCTG2365	b2480	1	2447
CCTG2366	b2481	1	2448
CCTG2366	b2482	2	2449
CCTG2366	b2483	3	2450
CCTG2366	b2484	4	2451
CCTG2366	b2485	5	2452
CCTG2366	b2486	6	2453
CCTG2366	b2487	7	2454
CCTG2366	b2488	8	2455
CCTG2366	b2489	9	2456
CCTG2366	b2490	10	2457
CCTG2366	b2491	11	105
CCTG2366	b2492	12	2458
CCTG2367	b2493	1	2459
CCTG2368	b2494	1	2460
CCTG2368	b2495	2	2461
CCTG2369	b2495	1	2461
CCTG2370	b2496	1	2462
CCTG2370	b2497	2	2463
CCTG2370	b2498	3	2464
CCTG2371	b2496	1	2462
CCTG2372	b2497	1	2463
CCTG2372	b2498	2	2464
CCTG2373	b2498	1	2464
CCTG2374	b2499	1	2465
CCTG2374	b2500	2	2466
CCTG2375	b2500	1	2466
CCTG2376	b2500	1	2466
CCTG2376	b2501	2	2467
CCTG2377	b2501	1	2467
CCTG2378	b2501	1	2467
CCTG2378	b2502	2	2468
CCTG2379	b2503	1	2469
CCTG2380	b2504	1	2470
CCTG2381	b2505	1	2471
CCTG2381	b2506	2	2472
CCTG2382	b2507	1	2473
CCTG2382	b2508	2	2474
CCTG2383	b2507	1	2473
CCTG2384	b2509	1	2475
CCTG2385	b2510	1	2476
CCTG2385	b2511	2	2477
CCTG2386	b2510	1	2476
CCTG2387	b2511	1	2477
CCTG2387	b2512	2	2478
CCTG2388	b2512	1	2478
CCTG2388	b2513	2	2479
CCTG2389	b2512	1	2478
CCTG2389	b2513	2	2479
CCTG2389	b2514	3	2480
CCTG2390	b2513	1	2479
CCTG2390	b2514	2	2480
CCTG2390	b2515	3	4086
CCTG2391	b2513	1	2479
CCTG2392	b2514	1	2480
CCTG2392	b2515	2	4086
CCTG2392	b2516	3	186
CCTG2393	b2514	1	2480
CCTG2394	b4761	1	8923
CCTG2394	b2515	2	4086
CCTG2395	b2516	1	186
CCTG2396	b2516	1	186
CCTG2396	b2517	2	2481
CCTG2396	b2518	3	2482
CCTG2397	b2516	1	186
CCTG2397	b2517	2	2481
CCTG2398	b2517	1	2481
CCTG2399	b2518	1	2482
CCTG2400	b2519	1	2483
CCTG2400	b2520	2	2484
CCTG2401	ECK125121983	1	8924
CCTG2402	b2521	1	2485
CCTG2403	b4440	1	8925
CCTG2404	b2522	1	2486
CCTG2405	b2523	1	2487
CCTG2406	b2524	1	2488
CCTG2406	b2525	2	2489
CCTG2406	b2526	3	2490
CCTG2407	b2524	1	2488
CCTG2407	b2525	2	2489
CCTG2407	b2526	3	2490
CCTG2407	b2527	4	2491
CCTG2408	b2526	1	2490
CCTG2408	b2527	2	2491
CCTG2408	b2528	3	2492
CCTG2409	b2526	1	2490
CCTG2410	b2527	1	2491
CCTG2410	b2528	2	2492
CCTG2410	b2529	3	2493
CCTG2410	b2530	4	2494
CCTG2410	b2531	5	112
CCTG2411	b2528	1	2492
CCTG2411	b2529	2	2493
CCTG2411	b2530	3	2494
CCTG2411	b2531	4	112
CCTG2411	b2532	5	2495
CCTG2412	b2528	1	2492
CCTG2412	b2529	2	2493
CCTG2412	b2530	3	2494
CCTG2413	b2528	1	2492
CCTG2413	b2529	2	2493
CCTG2413	b2530	3	2494
CCTG2413	b2531	4	112
CCTG2414	b2531	1	112
CCTG2414	b2532	2	2495
CCTG2415	b2532	1	2495
CCTG2416	b2533	1	2496
CCTG2417	b2534	1	2497
CCTG2418	b2535	1	2498
CCTG2419	b2536	1	2499
CCTG2420	b2537	1	95
CCTG2420	b4706	2	2500
CCTG2421	b2537	1	95
CCTG2422	b2538	1	2501
CCTG2422	b2539	2	2502
CCTG2422	b2540	3	2503
CCTG2422	b2541	4	2504
CCTG2422	b2542	5	2505
CCTG2423	b2543	1	2506
CCTG2424	b2544	1	2507
CCTG2424	b2545	2	2508
CCTG2425	b2546	1	2509
CCTG2425	b2547	2	2510
CCTG2425	b2548	3	2511
CCTG2426	b2549	1	2512
CCTG2427	b2550	1	295
CCTG2428	b2551	1	2513
CCTG2429	b2552	1	2514
CCTG2430	b2553	1	2515
CCTG2431	b2553	1	2515
CCTG2431	b2554	2	258
CCTG2432	b2554	1	258
CCTG2433	b2555	1	2516
CCTG2433	b2556	2	2517
CCTG2433	b4441	3	8926
CCTG2434	b2555	1	2516
CCTG2435	b2556	1	2517
CCTG2436	b4441	1	8926
CCTG2437	b2557	1	2518
CCTG2438	b2558	1	2519
CCTG2439	b2559	1	2520
CCTG2439	b2560	2	2521
CCTG2440	b2561	1	259
CCTG2441	b2562	1	2522
CCTG2442	b4687	1	2523
CCTG2443	b4608	1	8927
CCTG2444	b2563	1	2524
CCTG2444	b2564	2	2525
CCTG2445	b2563	1	2524
CCTG2445	b2564	2	2525
CCTG2445	b2565	3	2526
CCTG2445	b2566	4	2527
CCTG2445	b2567	5	2528
CCTG2446	b2566	1	2527
CCTG2446	b2567	2	2528
CCTG2447	b2567	1	2528
CCTG2448	b2568	1	2529
CCTG2448	b2569	2	2530
CCTG2449	b2569	1	2530
CCTG2450	b2570	1	2531
CCTG2450	b2571	2	2532
CCTG2451	b2570	1	2531
